,Country Name,Year,GDP_PPP
6622,Middle East & North Africa (IDA & IBRD countries),1984,
6623,Tonga,1984,
6624,South Asia (IDA & IBRD),1984,
6625,Sub-Saharan Africa (IDA & IBRD countries),1984,
6626,Trinidad and Tobago,1984,
6627,Tunisia,1984,
6628,Turkey,1984,
6629,Tuvalu,1984,
6630,Tanzania,1984,
6631,Uganda,1984,
6632,Ukraine,1984,
6633,Upper middle income,1984,
6634,Uruguay,1984,
6635,United States,1984,
6636,Uzbekistan,1984,
6637,St. Vincent and the Grenadines,1984,
6638,"Venezuela, RB",1984,
6639,British Virgin Islands,1984,
6640,Virgin Islands (U.S.),1984,
6641,Vietnam,1984,
6642,Vanuatu,1984,
6643,World,1984,
6644,Samoa,1984,
6645,Kosovo,1984,
6646,"Yemen, Rep.",1984,
6647,South Africa,1984,
6648,Zambia,1984,
6649,Zimbabwe,1984,
6650,Aruba,1985,
6651,Africa Eastern and Southern,1985,
6652,Afghanistan,1985,
6653,Africa Western and Central,1985,
6654,Angola,1985,
6655,Albania,1985,
6656,Andorra,1985,
6657,Arab World,1985,
6658,United Arab Emirates,1985,
6659,Argentina,1985,
6660,Armenia,1985,
6661,American Samoa,1985,
6662,Antigua and Barbuda,1985,
6663,Australia,1985,
6664,Austria,1985,
6665,Azerbaijan,1985,
6666,Burundi,1985,
6667,Belgium,1985,
6668,Benin,1985,
6669,Burkina Faso,1985,
6670,Bangladesh,1985,
6671,Bulgaria,1985,
6672,Bahrain,1985,
6673,"Bahamas, The",1985,
6674,Bosnia and Herzegovina,1985,
6675,Belarus,1985,
6676,Belize,1985,
6677,Bermuda,1985,
6678,Bolivia,1985,
6679,Brazil,1985,
6680,Barbados,1985,
6681,Brunei Darussalam,1985,
6682,Bhutan,1985,
6683,Botswana,1985,
6684,Central African Republic,1985,
6685,Canada,1985,
6686,Central Europe and the Baltics,1985,
6687,Switzerland,1985,
6688,Channel Islands,1985,
6689,Chile,1985,
6690,China,1985,
6691,Cote d'Ivoire,1985,
6692,Cameroon,1985,
6693,"Congo, Dem. Rep.",1985,
6694,"Congo, Rep.",1985,
6695,Colombia,1985,
6696,Comoros,1985,
6697,Cabo Verde,1985,
6698,Costa Rica,1985,
6699,Caribbean small states,1985,
6700,Cuba,1985,
6701,Curacao,1985,
6702,Cayman Islands,1985,
6703,Cyprus,1985,
6704,Czech Republic,1985,
6705,Germany,1985,
6706,Djibouti,1985,
6707,Dominica,1985,
6708,Denmark,1985,
6709,Dominican Republic,1985,
6710,Algeria,1985,
6711,East Asia & Pacific (excluding high income),1985,
6712,Early-demographic dividend,1985,
6713,East Asia & Pacific,1985,
6714,Europe & Central Asia (excluding high income),1985,
6715,Europe & Central Asia,1985,
6716,Ecuador,1985,
6717,"Egypt, Arab Rep.",1985,
6718,Euro area,1985,
6719,Eritrea,1985,
6720,Spain,1985,
6721,Estonia,1985,
6722,Ethiopia,1985,
6723,European Union,1985,
6724,Fragile and conflict affected situations,1985,
6725,Finland,1985,
6726,Fiji,1985,
6727,France,1985,
6728,Faroe Islands,1985,
6729,"Micronesia, Fed. Sts.",1985,
6730,Gabon,1985,
6731,United Kingdom,1985,
6732,Georgia,1985,
6733,Ghana,1985,
6734,Gibraltar,1985,
6735,Guinea,1985,
6736,"Gambia, The",1985,
6737,Guinea-Bissau,1985,
6738,Equatorial Guinea,1985,
6739,Greece,1985,
6740,Grenada,1985,
6741,Greenland,1985,
6742,Guatemala,1985,
6743,Guam,1985,
6744,Guyana,1985,
6745,High income,1985,
6746,"Hong Kong SAR, China",1985,
6747,Honduras,1985,
6748,Heavily indebted poor countries (HIPC),1985,
6749,Croatia,1985,
6750,Haiti,1985,
6751,Hungary,1985,
6752,IBRD only,1985,
6753,IDA & IBRD total,1985,
6754,IDA total,1985,
6755,IDA blend,1985,
6756,Indonesia,1985,
6757,IDA only,1985,
6758,Isle of Man,1985,
6759,India,1985,
6760,Not classified,1985,
6761,Ireland,1985,
6762,"Iran, Islamic Rep.",1985,
6763,Iraq,1985,
6764,Iceland,1985,
6765,Israel,1985,
6766,Italy,1985,
6767,Jamaica,1985,
6768,Jordan,1985,
6769,Japan,1985,
6770,Kazakhstan,1985,
6771,Kenya,1985,
6772,Kyrgyz Republic,1985,
6773,Cambodia,1985,
6774,Kiribati,1985,
6775,St. Kitts and Nevis,1985,
6776,"Korea, Rep.",1985,
6777,Kuwait,1985,
6778,Latin America & Caribbean (excluding high income),1985,
6779,Lao PDR,1985,
6780,Lebanon,1985,
6781,Liberia,1985,
6782,Libya,1985,
6783,St. Lucia,1985,
6784,Latin America & Caribbean,1985,
6785,Least developed countries: UN classification,1985,
6786,Low income,1985,
6787,Liechtenstein,1985,
6788,Sri Lanka,1985,
6789,Lower middle income,1985,
6790,Low & middle income,1985,
6791,Lesotho,1985,
6792,Late-demographic dividend,1985,
6793,Lithuania,1985,
6794,Luxembourg,1985,
6795,Latvia,1985,
6796,"Macao SAR, China",1985,
6797,St. Martin (French part),1985,
6798,Morocco,1985,
6799,Monaco,1985,
6800,Moldova,1985,
6801,Madagascar,1985,
6802,Maldives,1985,
6803,Middle East & North Africa,1985,
6804,Mexico,1985,
6805,Marshall Islands,1985,
6806,Middle income,1985,
6807,North Macedonia,1985,
6808,Mali,1985,
6809,Malta,1985,
6810,Myanmar,1985,
6811,Middle East & North Africa (excluding high income),1985,
6812,Montenegro,1985,
6813,Mongolia,1985,
6814,Northern Mariana Islands,1985,
6815,Mozambique,1985,
6816,Mauritania,1985,
6817,Mauritius,1985,
6818,Malawi,1985,
6819,Malaysia,1985,
6820,North America,1985,
6821,Namibia,1985,
6822,New Caledonia,1985,
6823,Niger,1985,
6824,Nigeria,1985,
6825,Nicaragua,1985,
6826,Netherlands,1985,
6827,Norway,1985,
6828,Nepal,1985,
6829,Nauru,1985,
6830,New Zealand,1985,
6831,OECD members,1985,
6832,Oman,1985,
6833,Other small states,1985,
6834,Pakistan,1985,
6835,Panama,1985,
6836,Peru,1985,
6837,Philippines,1985,
6838,Palau,1985,
6839,Papua New Guinea,1985,
6840,Poland,1985,
6841,Pre-demographic dividend,1985,
6842,Puerto Rico,1985,
6843,"Korea, Dem. People's Rep.",1985,
6844,Portugal,1985,
6845,Paraguay,1985,
6846,West Bank and Gaza,1985,
6847,Pacific island small states,1985,
6848,Post-demographic dividend,1985,
6849,French Polynesia,1985,
6850,Qatar,1985,
6851,Romania,1985,
6852,Russian Federation,1985,
6853,Rwanda,1985,
6854,South Asia,1985,
6855,Saudi Arabia,1985,
6856,Sudan,1985,
6857,Senegal,1985,
6858,Singapore,1985,
6859,Solomon Islands,1985,
6860,Sierra Leone,1985,
6861,El Salvador,1985,
6862,San Marino,1985,
6863,Somalia,1985,
6864,Serbia,1985,
6865,Sub-Saharan Africa (excluding high income),1985,
6866,South Sudan,1985,
6867,Sub-Saharan Africa,1985,
6868,Small states,1985,
6869,Sao Tome and Principe,1985,
6870,Suriname,1985,
6871,Slovak Republic,1985,
6872,Slovenia,1985,
6873,Sweden,1985,
6874,Eswatini,1985,
6875,Sint Maarten (Dutch part),1985,
6876,Seychelles,1985,
6877,Syrian Arab Republic,1985,
6878,Turks and Caicos Islands,1985,
6879,Chad,1985,
6880,East Asia & Pacific (IDA & IBRD countries),1985,
6881,Europe & Central Asia (IDA & IBRD countries),1985,
6882,Togo,1985,
6883,Thailand,1985,
6884,Tajikistan,1985,
6885,Turkmenistan,1985,
6886,Latin America & the Caribbean (IDA & IBRD countries),1985,
6887,Timor-Leste,1985,
6888,Middle East & North Africa (IDA & IBRD countries),1985,
6889,Tonga,1985,
6890,South Asia (IDA & IBRD),1985,
6891,Sub-Saharan Africa (IDA & IBRD countries),1985,
6892,Trinidad and Tobago,1985,
6893,Tunisia,1985,
6894,Turkey,1985,
6895,Tuvalu,1985,
6896,Tanzania,1985,
6897,Uganda,1985,
6898,Ukraine,1985,
6899,Upper middle income,1985,
6900,Uruguay,1985,
6901,United States,1985,
6902,Uzbekistan,1985,
6903,St. Vincent and the Grenadines,1985,
6904,"Venezuela, RB",1985,
6905,British Virgin Islands,1985,
6906,Virgin Islands (U.S.),1985,
6907,Vietnam,1985,
6908,Vanuatu,1985,
6909,World,1985,
6910,Samoa,1985,
6911,Kosovo,1985,
6912,"Yemen, Rep.",1985,
6913,South Africa,1985,
6914,Zambia,1985,
6915,Zimbabwe,1985,
6916,Aruba,1986,
6917,Africa Eastern and Southern,1986,
6918,Afghanistan,1986,
6919,Africa Western and Central,1986,
6920,Angola,1986,
6921,Albania,1986,
6922,Andorra,1986,
6923,Arab World,1986,
6924,United Arab Emirates,1986,
6925,Argentina,1986,
6926,Armenia,1986,
6927,American Samoa,1986,
6928,Antigua and Barbuda,1986,
6929,Australia,1986,
6930,Austria,1986,
6931,Azerbaijan,1986,
6932,Burundi,1986,
6933,Belgium,1986,
6934,Benin,1986,
6935,Burkina Faso,1986,
6936,Bangladesh,1986,
6937,Bulgaria,1986,
6938,Bahrain,1986,
6939,"Bahamas, The",1986,
6940,Bosnia and Herzegovina,1986,
6941,Belarus,1986,
6942,Belize,1986,
6943,Bermuda,1986,
6944,Bolivia,1986,
6945,Brazil,1986,
6946,Barbados,1986,
6947,Brunei Darussalam,1986,
6948,Bhutan,1986,
6949,Botswana,1986,
6950,Central African Republic,1986,
6951,Canada,1986,
6952,Central Europe and the Baltics,1986,
6953,Switzerland,1986,
6954,Channel Islands,1986,
6955,Chile,1986,
6956,China,1986,
6957,Cote d'Ivoire,1986,
6958,Cameroon,1986,
6959,"Congo, Dem. Rep.",1986,
6960,"Congo, Rep.",1986,
6961,Colombia,1986,
6962,Comoros,1986,
6963,Cabo Verde,1986,
6964,Costa Rica,1986,
6965,Caribbean small states,1986,
6966,Cuba,1986,
6967,Curacao,1986,
6968,Cayman Islands,1986,
6969,Cyprus,1986,
6970,Czech Republic,1986,
6971,Germany,1986,
6972,Djibouti,1986,
6973,Dominica,1986,
6974,Denmark,1986,
6975,Dominican Republic,1986,
6976,Algeria,1986,
6977,East Asia & Pacific (excluding high income),1986,
6978,Early-demographic dividend,1986,
6979,East Asia & Pacific,1986,
6980,Europe & Central Asia (excluding high income),1986,
6981,Europe & Central Asia,1986,
6982,Ecuador,1986,
6983,"Egypt, Arab Rep.",1986,
6984,Euro area,1986,
6985,Eritrea,1986,
6986,Spain,1986,
6987,Estonia,1986,
6988,Ethiopia,1986,
6989,European Union,1986,
6990,Fragile and conflict affected situations,1986,
6991,Finland,1986,
6992,Fiji,1986,
6993,France,1986,
6994,Faroe Islands,1986,
6995,"Micronesia, Fed. Sts.",1986,
6996,Gabon,1986,
6997,United Kingdom,1986,
6998,Georgia,1986,
6999,Ghana,1986,
7000,Gibraltar,1986,
7001,Guinea,1986,
7002,"Gambia, The",1986,
7003,Guinea-Bissau,1986,
7004,Equatorial Guinea,1986,
7005,Greece,1986,
7006,Grenada,1986,
7007,Greenland,1986,
7008,Guatemala,1986,
7009,Guam,1986,
7010,Guyana,1986,
7011,High income,1986,
7012,"Hong Kong SAR, China",1986,
7013,Honduras,1986,
7014,Heavily indebted poor countries (HIPC),1986,
7015,Croatia,1986,
7016,Haiti,1986,
7017,Hungary,1986,
7018,IBRD only,1986,
7019,IDA & IBRD total,1986,
7020,IDA total,1986,
7021,IDA blend,1986,
7022,Indonesia,1986,
7023,IDA only,1986,
7024,Isle of Man,1986,
7025,India,1986,
7026,Not classified,1986,
7027,Ireland,1986,
7028,"Iran, Islamic Rep.",1986,
7029,Iraq,1986,
7030,Iceland,1986,
7031,Israel,1986,
7032,Italy,1986,
7033,Jamaica,1986,
7034,Jordan,1986,
7035,Japan,1986,
7036,Kazakhstan,1986,
7037,Kenya,1986,
7038,Kyrgyz Republic,1986,
7039,Cambodia,1986,
7040,Kiribati,1986,
7041,St. Kitts and Nevis,1986,
7042,"Korea, Rep.",1986,
7043,Kuwait,1986,
7044,Latin America & Caribbean (excluding high income),1986,
7045,Lao PDR,1986,
7046,Lebanon,1986,
7047,Liberia,1986,
7048,Libya,1986,
7049,St. Lucia,1986,
7050,Latin America & Caribbean,1986,
7051,Least developed countries: UN classification,1986,
7052,Low income,1986,
7053,Liechtenstein,1986,
7054,Sri Lanka,1986,
7055,Lower middle income,1986,
7056,Low & middle income,1986,
7057,Lesotho,1986,
7058,Late-demographic dividend,1986,
7059,Lithuania,1986,
7060,Luxembourg,1986,
7061,Latvia,1986,
7062,"Macao SAR, China",1986,
7063,St. Martin (French part),1986,
7064,Morocco,1986,
7065,Monaco,1986,
7066,Moldova,1986,
7067,Madagascar,1986,
7068,Maldives,1986,
7069,Middle East & North Africa,1986,
7070,Mexico,1986,
7071,Marshall Islands,1986,
7072,Middle income,1986,
7073,North Macedonia,1986,
7074,Mali,1986,
7075,Malta,1986,
7076,Myanmar,1986,
7077,Middle East & North Africa (excluding high income),1986,
7078,Montenegro,1986,
7079,Mongolia,1986,
7080,Northern Mariana Islands,1986,
7081,Mozambique,1986,
7082,Mauritania,1986,
7083,Mauritius,1986,
7084,Malawi,1986,
7085,Malaysia,1986,
7086,North America,1986,
7087,Namibia,1986,
7088,New Caledonia,1986,
7089,Niger,1986,
7090,Nigeria,1986,
7091,Nicaragua,1986,
7092,Netherlands,1986,
7093,Norway,1986,
7094,Nepal,1986,
7095,Nauru,1986,
7096,New Zealand,1986,
7097,OECD members,1986,
7098,Oman,1986,
7099,Other small states,1986,
7100,Pakistan,1986,
7101,Panama,1986,
7102,Peru,1986,
7103,Philippines,1986,
7104,Palau,1986,
7105,Papua New Guinea,1986,
7106,Poland,1986,
7107,Pre-demographic dividend,1986,
7108,Puerto Rico,1986,
7109,"Korea, Dem. People's Rep.",1986,
7110,Portugal,1986,
7111,Paraguay,1986,
7112,West Bank and Gaza,1986,
7113,Pacific island small states,1986,
7114,Post-demographic dividend,1986,
7115,French Polynesia,1986,
7116,Qatar,1986,
7117,Romania,1986,
7118,Russian Federation,1986,
7119,Rwanda,1986,
7120,South Asia,1986,
7121,Saudi Arabia,1986,
7122,Sudan,1986,
7123,Senegal,1986,
7124,Singapore,1986,
7125,Solomon Islands,1986,
7126,Sierra Leone,1986,
7127,El Salvador,1986,
7128,San Marino,1986,
7129,Somalia,1986,
7130,Serbia,1986,
7131,Sub-Saharan Africa (excluding high income),1986,
7132,South Sudan,1986,
7133,Sub-Saharan Africa,1986,
7134,Small states,1986,
7135,Sao Tome and Principe,1986,
7136,Suriname,1986,
7137,Slovak Republic,1986,
7138,Slovenia,1986,
7139,Sweden,1986,
7140,Eswatini,1986,
7141,Sint Maarten (Dutch part),1986,
7142,Seychelles,1986,
7143,Syrian Arab Republic,1986,
7144,Turks and Caicos Islands,1986,
7145,Chad,1986,
7146,East Asia & Pacific (IDA & IBRD countries),1986,
7147,Europe & Central Asia (IDA & IBRD countries),1986,
7148,Togo,1986,
7149,Thailand,1986,
7150,Tajikistan,1986,
7151,Turkmenistan,1986,
7152,Latin America & the Caribbean (IDA & IBRD countries),1986,
7153,Timor-Leste,1986,
7154,Middle East & North Africa (IDA & IBRD countries),1986,
7155,Tonga,1986,
7156,South Asia (IDA & IBRD),1986,
7157,Sub-Saharan Africa (IDA & IBRD countries),1986,
7158,Trinidad and Tobago,1986,
7159,Tunisia,1986,
7160,Turkey,1986,
7161,Tuvalu,1986,
7162,Tanzania,1986,
7163,Uganda,1986,
7164,Ukraine,1986,
7165,Upper middle income,1986,
7166,Uruguay,1986,
7167,United States,1986,
7168,Uzbekistan,1986,
7169,St. Vincent and the Grenadines,1986,
7170,"Venezuela, RB",1986,
7171,British Virgin Islands,1986,
7172,Virgin Islands (U.S.),1986,
7173,Vietnam,1986,
7174,Vanuatu,1986,
7175,World,1986,
7176,Samoa,1986,
7177,Kosovo,1986,
7178,"Yemen, Rep.",1986,
7179,South Africa,1986,
7180,Zambia,1986,
7181,Zimbabwe,1986,
7182,Aruba,1987,
7183,Africa Eastern and Southern,1987,
7184,Afghanistan,1987,
7185,Africa Western and Central,1987,
7186,Angola,1987,
7187,Albania,1987,
7188,Andorra,1987,
7189,Arab World,1987,
7190,United Arab Emirates,1987,
7191,Argentina,1987,
7192,Armenia,1987,
7193,American Samoa,1987,
7194,Antigua and Barbuda,1987,
7195,Australia,1987,
7196,Austria,1987,
7197,Azerbaijan,1987,
7198,Burundi,1987,
7199,Belgium,1987,
7200,Benin,1987,
7201,Burkina Faso,1987,
7202,Bangladesh,1987,
7203,Bulgaria,1987,
7204,Bahrain,1987,
7205,"Bahamas, The",1987,
7206,Bosnia and Herzegovina,1987,
7207,Belarus,1987,
7208,Belize,1987,
7209,Bermuda,1987,
7210,Bolivia,1987,
7211,Brazil,1987,
7212,Barbados,1987,
7213,Brunei Darussalam,1987,
7214,Bhutan,1987,
7215,Botswana,1987,
7216,Central African Republic,1987,
7217,Canada,1987,
7218,Central Europe and the Baltics,1987,
7219,Switzerland,1987,
7220,Channel Islands,1987,
7221,Chile,1987,
7222,China,1987,
7223,Cote d'Ivoire,1987,
7224,Cameroon,1987,
7225,"Congo, Dem. Rep.",1987,
7226,"Congo, Rep.",1987,
7227,Colombia,1987,
7228,Comoros,1987,
7229,Cabo Verde,1987,
7230,Costa Rica,1987,
7231,Caribbean small states,1987,
7232,Cuba,1987,
7233,Curacao,1987,
7234,Cayman Islands,1987,
7235,Cyprus,1987,
7236,Czech Republic,1987,
7237,Germany,1987,
7238,Djibouti,1987,
7239,Dominica,1987,
7240,Denmark,1987,
7241,Dominican Republic,1987,
7242,Algeria,1987,
7243,East Asia & Pacific (excluding high income),1987,
7244,Early-demographic dividend,1987,
7245,East Asia & Pacific,1987,
7246,Europe & Central Asia (excluding high income),1987,
7247,Europe & Central Asia,1987,
7248,Ecuador,1987,
7249,"Egypt, Arab Rep.",1987,
7250,Euro area,1987,
7251,Eritrea,1987,
7252,Spain,1987,
7253,Estonia,1987,
7254,Ethiopia,1987,
7255,European Union,1987,
7256,Fragile and conflict affected situations,1987,
7257,Finland,1987,
7258,Fiji,1987,
7259,France,1987,
7260,Faroe Islands,1987,
7261,"Micronesia, Fed. Sts.",1987,
7262,Gabon,1987,
7263,United Kingdom,1987,
7264,Georgia,1987,
7265,Ghana,1987,
7266,Gibraltar,1987,
7267,Guinea,1987,
7268,"Gambia, The",1987,
7269,Guinea-Bissau,1987,
7270,Equatorial Guinea,1987,
7271,Greece,1987,
7272,Grenada,1987,
7273,Greenland,1987,
7274,Guatemala,1987,
7275,Guam,1987,
7276,Guyana,1987,
7277,High income,1987,
7278,"Hong Kong SAR, China",1987,
7279,Honduras,1987,
7280,Heavily indebted poor countries (HIPC),1987,
7281,Croatia,1987,
7282,Haiti,1987,
7283,Hungary,1987,
7284,IBRD only,1987,
7285,IDA & IBRD total,1987,
7286,IDA total,1987,
7287,IDA blend,1987,
7288,Indonesia,1987,
7289,IDA only,1987,
7290,Isle of Man,1987,
7291,India,1987,
7292,Not classified,1987,
7293,Ireland,1987,
7294,"Iran, Islamic Rep.",1987,
7295,Iraq,1987,
7296,Iceland,1987,
7297,Israel,1987,
7298,Italy,1987,
7299,Jamaica,1987,
7300,Jordan,1987,
7301,Japan,1987,
7302,Kazakhstan,1987,
7303,Kenya,1987,
7304,Kyrgyz Republic,1987,
7305,Cambodia,1987,
7306,Kiribati,1987,
7307,St. Kitts and Nevis,1987,
7308,"Korea, Rep.",1987,
7309,Kuwait,1987,
7310,Latin America & Caribbean (excluding high income),1987,
7311,Lao PDR,1987,
7312,Lebanon,1987,
7313,Liberia,1987,
7314,Libya,1987,
7315,St. Lucia,1987,
7316,Latin America & Caribbean,1987,
7317,Least developed countries: UN classification,1987,
7318,Low income,1987,
7319,Liechtenstein,1987,
7320,Sri Lanka,1987,
7321,Lower middle income,1987,
7322,Low & middle income,1987,
7323,Lesotho,1987,
7324,Late-demographic dividend,1987,
7325,Lithuania,1987,
7326,Luxembourg,1987,
7327,Latvia,1987,
7328,"Macao SAR, China",1987,
7329,St. Martin (French part),1987,
7330,Morocco,1987,
7331,Monaco,1987,
7332,Moldova,1987,
7333,Madagascar,1987,
7334,Maldives,1987,
7335,Middle East & North Africa,1987,
7336,Mexico,1987,
7337,Marshall Islands,1987,
7338,Middle income,1987,
7339,North Macedonia,1987,
7340,Mali,1987,
7341,Malta,1987,
7342,Myanmar,1987,
7343,Middle East & North Africa (excluding high income),1987,
7344,Montenegro,1987,
7345,Mongolia,1987,
7346,Northern Mariana Islands,1987,
7347,Mozambique,1987,
7348,Mauritania,1987,
7349,Mauritius,1987,
7350,Malawi,1987,
7351,Malaysia,1987,
7352,North America,1987,
7353,Namibia,1987,
7354,New Caledonia,1987,
7355,Niger,1987,
7356,Nigeria,1987,
7357,Nicaragua,1987,
7358,Netherlands,1987,
7359,Norway,1987,
7360,Nepal,1987,
7361,Nauru,1987,
7362,New Zealand,1987,
7363,OECD members,1987,
7364,Oman,1987,
7365,Other small states,1987,
7366,Pakistan,1987,
7367,Panama,1987,
7368,Peru,1987,
7369,Philippines,1987,
7370,Palau,1987,
7371,Papua New Guinea,1987,
7372,Poland,1987,
7373,Pre-demographic dividend,1987,
7374,Puerto Rico,1987,
7375,"Korea, Dem. People's Rep.",1987,
7376,Portugal,1987,
7377,Paraguay,1987,
7378,West Bank and Gaza,1987,
7379,Pacific island small states,1987,
7380,Post-demographic dividend,1987,
7381,French Polynesia,1987,
7382,Qatar,1987,
7383,Romania,1987,
7384,Russian Federation,1987,
7385,Rwanda,1987,
7386,South Asia,1987,
7387,Saudi Arabia,1987,
7388,Sudan,1987,
7389,Senegal,1987,
7390,Singapore,1987,
7391,Solomon Islands,1987,
7392,Sierra Leone,1987,
7393,El Salvador,1987,
7394,San Marino,1987,
7395,Somalia,1987,
7396,Serbia,1987,
7397,Sub-Saharan Africa (excluding high income),1987,
7398,South Sudan,1987,
7399,Sub-Saharan Africa,1987,
7400,Small states,1987,
7401,Sao Tome and Principe,1987,
7402,Suriname,1987,
7403,Slovak Republic,1987,
7404,Slovenia,1987,
7405,Sweden,1987,
7406,Eswatini,1987,
7407,Sint Maarten (Dutch part),1987,
7408,Seychelles,1987,
7409,Syrian Arab Republic,1987,
7410,Turks and Caicos Islands,1987,
7411,Chad,1987,
7412,East Asia & Pacific (IDA & IBRD countries),1987,
7413,Europe & Central Asia (IDA & IBRD countries),1987,
7414,Togo,1987,
7415,Thailand,1987,
7416,Tajikistan,1987,
7417,Turkmenistan,1987,
7418,Latin America & the Caribbean (IDA & IBRD countries),1987,
7419,Timor-Leste,1987,
7420,Middle East & North Africa (IDA & IBRD countries),1987,
7421,Tonga,1987,
7422,South Asia (IDA & IBRD),1987,
7423,Sub-Saharan Africa (IDA & IBRD countries),1987,
7424,Trinidad and Tobago,1987,
7425,Tunisia,1987,
7426,Turkey,1987,
7427,Tuvalu,1987,
7428,Tanzania,1987,
7429,Uganda,1987,
7430,Ukraine,1987,
7431,Upper middle income,1987,
7432,Uruguay,1987,
7433,United States,1987,
7434,Uzbekistan,1987,
7435,St. Vincent and the Grenadines,1987,
7436,"Venezuela, RB",1987,
7437,British Virgin Islands,1987,
7438,Virgin Islands (U.S.),1987,
7439,Vietnam,1987,
7440,Vanuatu,1987,
7441,World,1987,
7442,Samoa,1987,
7443,Kosovo,1987,
7444,"Yemen, Rep.",1987,
7445,South Africa,1987,
7446,Zambia,1987,
7447,Zimbabwe,1987,
7448,Aruba,1988,
7449,Africa Eastern and Southern,1988,
7450,Afghanistan,1988,
7451,Africa Western and Central,1988,
7452,Angola,1988,
7453,Albania,1988,
7454,Andorra,1988,
7455,Arab World,1988,
7456,United Arab Emirates,1988,
7457,Argentina,1988,
7458,Armenia,1988,
7459,American Samoa,1988,
7460,Antigua and Barbuda,1988,
7461,Australia,1988,
7462,Austria,1988,
7463,Azerbaijan,1988,
7464,Burundi,1988,
7465,Belgium,1988,
7466,Benin,1988,
7467,Burkina Faso,1988,
7468,Bangladesh,1988,
7469,Bulgaria,1988,
7470,Bahrain,1988,
7471,"Bahamas, The",1988,
